Order_ID,Warehouse,Customer_Location,Delivery_Distance_km,Transportation_Mode,Package_Weight_kg,Delivery_Priority,Weather_Condition,Traffic_Level,Warehouse_Processing_Time_min,Planned_Delivery_Time_hr,Actual_Delivery_Time_hr,Delivery_Delay,Delay_Probability,Risk_Level,Recommended_Action
ORD10044,WH-West,City Center,24.1,Van,2.6,Standard,Clear,Medium,17.1,1.38,2.47,1,0.825,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10163,WH-West,City Center,13.1,Van,19.6,Standard,Rain,Medium,49.1,0.86,2.08,1,0.825,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10622,WH-South,Suburban,13.4,Truck,13.9,Standard,Cloudy,Medium,38.7,1.14,2.0,1,0.82,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10376,WH-West,City Center,12.4,Bike,27.1,High,Rain,Low,37.3,0.84,0.81,0,0.82,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10650,WH-North,South Zone,8.9,Bike,24.1,Urgent,Storm,Medium,55.6,0.74,3.34,1,0.82,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10858,WH-East,Suburban,41.1,Van,6.1,Standard,Clear,Medium,30.7,1.95,3.57,1,0.82,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10187,WH-South,City Center,9.1,Express,19.7,Standard,Cloudy,High,36.9,0.8,1.92,1,0.815,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10032,WH-North,West Zone,30.3,Van,9.3,High,Clear,Medium,68.9,1.6,2.96,1,0.81,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10971,WH-West,City Center,41.8,Bike,2.6,High,Cloudy,Medium,20.3,1.9,3.13,1,0.805,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10188,WH-East,South Zone,14.6,Bike,24.8,Standard,Clear,High,51.3,0.97,1.96,1,0.805,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
ORD10613,WH-West,East Zone,22.9,Truck,26.5,Standard,Clear,Medium,30.4,1.4,2.45,1,0.805,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10080,WH-West,South Zone,2.6,Truck,25.4,Standard,Clear,Medium,55.7,0.72,1.99,1,0.805,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10057,WH-West,North Zone,27.4,Van,12.3,Standard,Clear,Medium,33.7,1.34,2.51,1,0.8,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10011,WH-East,Suburban,18.3,Bike,12.5,High,Rain,Low,33.4,1.06,2.03,1,0.795,Medium Risk,Monitor closely and consider a delivery-time buffer | Add weather-related time buffer
ORD10767,WH-North,City Center,15.6,Bike,6.7,High,Rain,Medium,29.7,0.83,1.9,1,0.795,Medium Risk,Monitor closely and consider a delivery-time buffer | Add weather-related time buffer
ORD10912,WH-North,West Zone,28.1,Van,15.2,Urgent,Storm,Medium,29.0,1.37,3.32,1,0.79,Medium Risk,Monitor closely and consider a delivery-time buffer | Add weather-related time buffer
ORD10374,WH-West,City Center,24.8,Truck,25.3,Urgent,Clear,Low,27.7,1.43,2.41,1,0.785,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10345,WH-East,City Center,42.5,Truck,6.4,High,Clear,Medium,25.4,1.85,3.21,1,0.785,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10366,WH-East,West Zone,47.0,Express,6.7,Standard,Clear,Medium,16.0,2.34,3.83,1,0.78,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10974,WH-East,Suburban,24.2,Truck,28.4,High,Clear,High,35.0,1.23,2.63,1,0.775,Medium Risk,Monitor closely and consider a delivery-time buffer | Use traffic-aware alternate routing
ORD10715,WH-West,North Zone,18.4,Bike,15.3,Urgent,Clear,Medium,63.7,1.19,2.34,1,0.775,Medium Risk,Monitor closely and consider a delivery-time buffer | Review warehouse processing bottleneck
ORD10294,WH-South,South Zone,11.8,Bike,16.8,Standard,Clear,Medium,40.3,0.98,1.93,1,0.775,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10086,WH-East,East Zone,34.8,Bike,3.3,Standard,Clear,Medium,32.2,1.72,1.68,0,0.775,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10108,WH-West,South Zone,6.3,Truck,29.3,Standard,Clear,Medium,23.3,0.7,1.64,1,0.775,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10655,WH-South,West Zone,15.0,Bike,23.3,Standard,Cloudy,Low,23.9,0.94,1.79,1,0.77,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10608,WH-West,East Zone,15.6,Truck,8.9,Standard,Clear,Low,47.1,0.88,1.61,1,0.765,Medium Risk,Monitor closely and consider a delivery-time buffer | Review warehouse processing bottleneck
ORD10997,WH-North,East Zone,5.9,Bike,28.9,High,Cloudy,High,30.2,0.88,2.08,1,0.765,Medium Risk,Monitor closely and consider a delivery-time buffer | Use traffic-aware alternate routing
ORD10035,WH-South,Suburban,27.9,Van,21.1,Standard,Clear,High,37.2,1.5,2.96,1,0.765,Medium Risk,Monitor closely and consider a delivery-time buffer | Use traffic-aware alternate routing
ORD10009,WH-East,West Zone,13.5,Van,8.0,Standard,Clear,Medium,32.9,1.01,1.8,1,0.765,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10490,WH-North,West Zone,23.4,Bike,12.6,Standard,Clear,Medium,28.4,1.31,2.51,1,0.76,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10006,WH-West,East Zone,5.1,Van,9.4,High,Clear,Low,53.8,0.57,2.03,1,0.76,Medium Risk,Monitor closely and consider a delivery-time buffer | Review warehouse processing bottleneck
ORD10197,WH-South,West Zone,24.4,Truck,1.6,High,Rain,Medium,20.3,1.3,2.77,1,0.755,Medium Risk,Monitor closely and consider a delivery-time buffer | Add weather-related time buffer
ORD10505,WH-East,South Zone,16.4,Bike,17.4,Standard,Cloudy,Medium,35.8,1.16,2.15,1,0.755,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10635,WH-South,Suburban,22.7,Van,24.9,High,Clear,Low,45.9,1.18,2.45,1,0.75,Medium Risk,Monitor closely and consider a delivery-time buffer | Review warehouse processing bottleneck
ORD10644,WH-North,North Zone,14.8,Van,16.0,Standard,Cloudy,Medium,27.6,0.9,1.56,1,0.75,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10296,WH-West,City Center,20.6,Bike,29.9,Urgent,Cloudy,Medium,19.0,1.18,2.85,1,0.745,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10171,WH-West,Suburban,8.4,Van,28.5,High,Rain,Low,37.6,0.7,0.78,0,0.735,Medium Risk,Monitor closely and consider a delivery-time buffer | Add weather-related time buffer
ORD10754,WH-South,Suburban,14.8,Van,14.8,Standard,Clear,Medium,44.7,0.81,2.2,1,0.735,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10133,WH-North,West Zone,9.5,Van,29.0,Standard,Rain,Medium,38.7,0.71,2.13,1,0.73,Medium Risk,Monitor closely and consider a delivery-time buffer | Add weather-related time buffer
ORD10520,WH-South,North Zone,4.6,Van,25.8,Standard,Clear,High,45.5,0.66,1.99,1,0.73,Medium Risk,Monitor closely and consider a delivery-time buffer | Use traffic-aware alternate routing | Review warehouse processing bottleneck
ORD10013,WH-East,West Zone,17.9,Van,2.1,High,Rain,Medium,24.5,1.07,2.53,1,0.715,Medium Risk,Monitor closely and consider a delivery-time buffer | Add weather-related time buffer
ORD10701,WH-South,South Zone,13.2,Bike,19.0,Standard,Clear,Low,33.3,1.07,2.3,1,0.71,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10978,WH-West,South Zone,8.0,Truck,5.3,Standard,Cloudy,Low,32.3,0.83,2.11,1,0.71,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10844,WH-East,City Center,13.7,Van,18.8,High,Clear,Medium,65.0,0.91,2.19,1,0.705,Medium Risk,Monitor closely and consider a delivery-time buffer | Review warehouse processing bottleneck
ORD10043,WH-South,South Zone,32.2,Bike,6.7,Standard,Clear,Medium,28.2,1.65,3.05,1,0.7,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10306,WH-North,South Zone,20.8,Bike,20.7,Urgent,Clear,Medium,52.0,1.35,2.63,1,0.695,Medium Risk,Monitor closely and consider a delivery-time buffer | Review warehouse processing bottleneck
ORD10560,WH-South,Suburban,25.5,Express,12.7,Standard,Clear,Medium,21.8,1.42,2.29,1,0.695,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10597,WH-North,West Zone,10.3,Van,9.5,Standard,Clear,Medium,25.9,0.76,1.93,1,0.695,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10972,WH-East,North Zone,25.4,Van,8.7,Standard,Rain,Low,61.4,1.36,2.43,1,0.69,Medium Risk,Monitor closely and consider a delivery-time buffer | Add weather-related time buffer | Review warehouse processing bottleneck
ORD10326,WH-South,City Center,24.9,Van,14.7,High,Cloudy,Medium,49.7,1.38,2.39,1,0.685,Medium Risk,Monitor closely and consider a delivery-time buffer | Review warehouse processing bottleneck
ORD10424,WH-East,West Zone,36.3,Truck,17.3,High,Clear,Medium,31.7,1.68,2.97,1,0.675,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10900,WH-East,West Zone,40.5,Bike,4.0,Urgent,Clear,Medium,8.0,1.94,1.93,0,0.66,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10144,WH-West,City Center,4.1,Bike,9.7,Standard,Rain,Medium,42.1,0.6,1.68,1,0.66,Medium Risk,Monitor closely and consider a delivery-time buffer | Add weather-related time buffer
ORD10595,WH-West,West Zone,21.0,Truck,9.0,Standard,Rain,Medium,27.4,1.22,2.94,1,0.65,Medium Risk,Monitor closely and consider a delivery-time buffer | Add weather-related time buffer
ORD10678,WH-West,South Zone,35.7,Bike,27.6,Standard,Clear,Low,33.7,1.56,1.51,0,0.645,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10379,WH-South,North Zone,14.7,Truck,2.7,High,Clear,Medium,38.0,1.27,1.25,0,0.645,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10449,WH-East,City Center,5.1,Van,15.9,Standard,Clear,High,43.9,0.62,0.63,0,0.61,Medium Risk,Monitor closely and consider a delivery-time buffer | Use traffic-aware alternate routing
ORD10191,WH-East,Suburban,3.1,Van,8.6,High,Clear,High,21.8,0.5,1.97,1,0.61,Medium Risk,Monitor closely and consider a delivery-time buffer | Use traffic-aware alternate routing
ORD10572,WH-East,City Center,9.6,Express,3.1,Standard,Clear,High,19.3,0.79,0.74,0,0.605,Medium Risk,Monitor closely and consider a delivery-time buffer | Use traffic-aware alternate routing
ORD10261,WH-North,Suburban,29.6,Van,11.9,Standard,Clear,Medium,33.2,1.61,2.84,1,0.6,Medium Risk,Monitor closely and consider a delivery-time buffer
ORD10469,WH-North,Suburban,5.8,Van,24.6,Standard,Clear,High,47.5,0.59,0.57,0,0.595,Low Risk,Standard monitoring | Use traffic-aware alternate routing | Review warehouse processing bottleneck
ORD10524,WH-East,City Center,15.7,Bike,16.1,Standard,Clear,Medium,27.7,1.05,2.56,1,0.59,Low Risk,Standard monitoring
ORD10416,WH-North,East Zone,7.1,Van,0.7,Urgent,Cloudy,Medium,50.3,0.75,0.78,0,0.575,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10921,WH-North,West Zone,27.2,Van,17.4,Urgent,Clear,Medium,35.7,1.59,2.82,1,0.54,Low Risk,Standard monitoring
ORD10192,WH-East,Suburban,22.1,Truck,29.4,Standard,Clear,Medium,44.8,1.3,2.45,1,0.51,Low Risk,Standard monitoring
ORD10484,WH-South,City Center,5.8,Express,13.8,High,Clear,High,25.7,0.5,1.51,1,0.505,Low Risk,Standard monitoring | Use traffic-aware alternate routing
ORD10854,WH-East,City Center,21.7,Truck,6.6,Standard,Clear,Medium,39.6,1.21,2.37,1,0.485,Low Risk,Standard monitoring
ORD10258,WH-South,East Zone,6.0,Van,12.2,Standard,Clear,Medium,48.1,0.54,0.58,0,0.47,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10947,WH-North,South Zone,26.9,Van,28.8,Urgent,Cloudy,Medium,27.4,1.51,1.5,0,0.455,Low Risk,Standard monitoring
ORD10829,WH-East,North Zone,13.2,Van,25.4,Standard,Rain,Medium,35.5,1.09,2.34,1,0.455,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10835,WH-North,West Zone,3.0,Bike,28.4,Standard,Clear,High,47.4,0.5,1.73,1,0.445,Low Risk,Standard monitoring | Use traffic-aware alternate routing | Review warehouse processing bottleneck
ORD10658,WH-East,West Zone,24.0,Van,24.0,Standard,Cloudy,Medium,28.0,1.49,2.52,1,0.445,Low Risk,Standard monitoring
ORD10217,WH-West,City Center,35.7,Express,28.1,High,Clear,Low,31.4,1.7,1.54,0,0.445,Low Risk,Standard monitoring
ORD10935,WH-West,City Center,34.7,Bike,3.2,Standard,Cloudy,Low,27.7,1.48,1.49,0,0.43,Low Risk,Standard monitoring
ORD10004,WH-East,City Center,19.6,Van,25.2,High,Clear,Medium,14.1,1.42,1.37,0,0.42,Low Risk,Standard monitoring
ORD10809,WH-South,East Zone,39.7,Truck,9.3,High,Clear,Medium,31.7,1.86,1.88,0,0.41,Low Risk,Standard monitoring
ORD10936,WH-North,East Zone,62.5,Express,27.7,Urgent,Clear,Low,25.9,2.73,2.74,0,0.395,Low Risk,Standard monitoring
ORD10949,WH-South,North Zone,11.9,Bike,8.2,Standard,Clear,Medium,32.4,0.82,1.95,1,0.39,Low Risk,Standard monitoring
ORD10937,WH-South,Suburban,28.4,Van,20.8,Standard,Clear,High,38.0,1.45,1.44,0,0.385,Low Risk,Standard monitoring | Use traffic-aware alternate routing
ORD10690,WH-South,North Zone,20.4,Van,6.2,Standard,Cloudy,Medium,18.7,1.32,2.28,1,0.385,Low Risk,Standard monitoring
ORD10126,WH-West,East Zone,39.8,Bike,17.1,Standard,Clear,Medium,34.0,1.96,2.0,0,0.38,Low Risk,Standard monitoring
ORD10909,WH-East,North Zone,20.6,Van,4.4,High,Rain,Medium,34.8,1.28,1.32,0,0.365,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10566,WH-South,North Zone,35.0,Van,2.7,High,Rain,Low,36.6,1.93,1.99,0,0.365,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10980,WH-South,South Zone,10.0,Express,22.3,High,Clear,Medium,37.3,0.8,0.75,0,0.355,Low Risk,Standard monitoring
ORD10943,WH-West,South Zone,17.5,Bike,7.5,Standard,Clear,Medium,54.1,1.2,2.22,1,0.355,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD11000,WH-East,East Zone,4.5,Van,24.8,High,Clear,Medium,56.6,0.67,0.63,0,0.35,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10775,WH-South,Suburban,8.1,Truck,10.0,Standard,Rain,Medium,19.6,0.88,2.08,1,0.345,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10623,WH-East,Suburban,66.2,Van,29.7,Standard,Cloudy,Low,27.8,2.85,2.93,0,0.34,Low Risk,Standard monitoring
ORD10680,WH-South,Suburban,48.4,Bike,5.1,Urgent,Clear,Low,37.9,2.21,2.19,0,0.34,Low Risk,Standard monitoring
ORD10112,WH-East,Suburban,38.6,Truck,3.4,High,Cloudy,Low,18.7,1.92,1.88,0,0.34,Low Risk,Standard monitoring
ORD10005,WH-East,West Zone,50.1,Bike,5.1,High,Clear,Medium,27.7,2.36,2.4,0,0.33,Low Risk,Standard monitoring
ORD10590,WH-North,Suburban,56.0,Truck,29.8,High,Clear,Low,30.6,2.7,2.67,0,0.33,Low Risk,Standard monitoring
ORD10516,WH-East,City Center,24.3,Express,24.3,Standard,Clear,High,24.0,1.27,1.26,0,0.33,Low Risk,Standard monitoring | Use traffic-aware alternate routing
ORD10225,WH-South,East Zone,19.5,Van,18.2,High,Clear,Low,27.1,1.33,1.33,0,0.32,Low Risk,Standard monitoring
ORD10967,WH-North,West Zone,2.3,Express,16.3,Standard,Cloudy,Low,25.6,0.54,0.4,0,0.315,Low Risk,Standard monitoring
ORD10996,WH-North,North Zone,44.1,Van,3.6,Standard,Clear,Low,19.3,2.03,2.05,0,0.315,Low Risk,Standard monitoring
ORD10839,WH-West,South Zone,7.6,Bike,27.9,Standard,Clear,Low,43.3,0.74,0.79,0,0.31,Low Risk,Standard monitoring
ORD10796,WH-East,South Zone,14.5,Van,14.5,High,Rain,Low,31.6,1.01,1.01,0,0.31,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10603,WH-West,South Zone,36.1,Van,30.0,High,Clear,Medium,27.7,1.87,1.91,0,0.31,Low Risk,Standard monitoring
ORD10639,WH-South,North Zone,41.2,Van,14.3,Standard,Clear,Low,36.4,1.88,1.91,0,0.305,Low Risk,Standard monitoring
ORD10712,WH-South,South Zone,20.2,Van,5.8,High,Cloudy,Low,43.8,1.36,1.35,0,0.305,Low Risk,Standard monitoring
ORD10536,WH-South,West Zone,14.2,Truck,6.9,Standard,Cloudy,Medium,20.5,0.89,2.07,1,0.305,Low Risk,Standard monitoring
ORD10007,WH-North,West Zone,27.4,Van,7.8,Standard,Clear,Medium,52.4,1.61,1.59,0,0.305,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10688,WH-North,West Zone,3.3,Bike,3.0,Urgent,Clear,Low,39.3,0.56,0.61,0,0.3,Low Risk,Standard monitoring
ORD10480,WH-West,City Center,6.4,Van,10.5,High,Clear,High,36.8,0.63,0.68,0,0.3,Low Risk,Standard monitoring | Use traffic-aware alternate routing
ORD10150,WH-West,West Zone,43.8,Express,13.6,Standard,Clear,Low,8.0,2.01,2.06,0,0.3,Low Risk,Standard monitoring
ORD10098,WH-West,South Zone,8.5,Van,1.0,High,Clear,Medium,36.2,0.68,0.67,0,0.295,Low Risk,Standard monitoring
ORD10259,WH-West,Suburban,5.8,Truck,6.4,Standard,Rain,Medium,34.2,0.82,0.8,0,0.295,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10787,WH-East,North Zone,3.5,Bike,20.4,Standard,Clear,High,51.2,0.65,0.72,0,0.295,Low Risk,Standard monitoring | Use traffic-aware alternate routing | Review warehouse processing bottleneck
ORD10295,WH-South,East Zone,24.6,Truck,25.3,Standard,Clear,Medium,49.7,1.55,1.57,0,0.29,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10660,WH-South,Suburban,6.4,Express,4.4,High,Cloudy,High,17.7,0.67,0.71,0,0.29,Low Risk,Standard monitoring | Use traffic-aware alternate routing
ORD10853,WH-North,Suburban,50.9,Van,7.6,High,Cloudy,Low,22.7,2.19,2.27,0,0.29,Low Risk,Standard monitoring
ORD10710,WH-West,East Zone,36.5,Express,9.4,Standard,Clear,Medium,22.5,1.82,1.88,0,0.29,Low Risk,Standard monitoring
ORD10836,WH-West,West Zone,44.3,Van,7.6,High,Clear,Medium,24.1,2.11,2.17,0,0.285,Low Risk,Standard monitoring
ORD10383,WH-West,South Zone,43.2,Van,14.1,High,Cloudy,Low,31.2,2.18,2.17,0,0.285,Low Risk,Standard monitoring
ORD10941,WH-West,City Center,6.1,Truck,25.1,Urgent,Clear,High,34.8,0.71,0.76,0,0.28,Low Risk,Standard monitoring | Use traffic-aware alternate routing
ORD10215,WH-East,North Zone,32.0,Express,20.1,High,Clear,Low,8.3,1.66,1.64,0,0.28,Low Risk,Standard monitoring
ORD10950,WH-North,East Zone,15.9,Van,2.5,Standard,Cloudy,Low,20.9,1.14,1.11,0,0.28,Low Risk,Standard monitoring
ORD10748,WH-East,North Zone,31.3,Van,19.5,Standard,Clear,Medium,44.1,1.72,1.71,0,0.28,Low Risk,Standard monitoring
ORD10287,WH-North,West Zone,12.4,Bike,21.8,High,Clear,Low,49.2,0.93,0.94,0,0.275,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10243,WH-West,East Zone,32.8,Bike,13.5,High,Clear,Low,17.3,1.69,1.67,0,0.27,Low Risk,Standard monitoring
ORD10513,WH-East,Suburban,6.4,Van,5.0,High,Clear,Medium,43.7,0.68,0.72,0,0.27,Low Risk,Standard monitoring
ORD10385,WH-North,Suburban,10.3,Bike,6.1,High,Clear,Low,47.9,0.91,0.92,0,0.27,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10160,WH-West,Suburban,37.3,Bike,28.0,Standard,Cloudy,Low,32.1,1.72,1.69,0,0.27,Low Risk,Standard monitoring
ORD10702,WH-West,West Zone,2.7,Truck,8.6,Standard,Cloudy,High,33.0,0.5,0.57,0,0.265,Low Risk,Standard monitoring | Use traffic-aware alternate routing
ORD10979,WH-West,North Zone,3.4,Bike,14.9,Standard,Cloudy,High,8.0,0.53,0.6,0,0.265,Low Risk,Standard monitoring | Use traffic-aware alternate routing
ORD10545,WH-North,West Zone,25.0,Express,17.4,Standard,Cloudy,Low,40.0,1.15,1.21,0,0.26,Low Risk,Standard monitoring
ORD10569,WH-East,Suburban,12.2,Bike,18.1,Standard,Clear,Low,46.8,1.22,1.29,0,0.26,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10703,WH-North,East Zone,3.6,Bike,27.3,Standard,Clear,High,35.4,0.57,0.53,0,0.26,Low Risk,Standard monitoring | Use traffic-aware alternate routing
ORD10331,WH-North,City Center,19.6,Truck,28.5,Standard,Clear,Low,43.2,1.43,1.39,0,0.25,Low Risk,Standard monitoring
ORD10216,WH-North,City Center,29.1,Van,10.5,High,Cloudy,Medium,28.8,1.5,1.57,0,0.25,Low Risk,Standard monitoring
ORD10646,WH-North,City Center,9.8,Bike,3.8,Urgent,Rain,Low,46.4,0.98,0.94,0,0.25,Low Risk,Standard monitoring | Add weather-related time buffer | Review warehouse processing bottleneck
ORD10253,WH-West,West Zone,27.0,Truck,15.6,Urgent,Clear,Medium,43.4,1.38,1.41,0,0.245,Low Risk,Standard monitoring
ORD10445,WH-West,North Zone,22.9,Van,16.2,High,Clear,Low,31.3,1.33,1.41,0,0.245,Low Risk,Standard monitoring
ORD10393,WH-West,Suburban,22.1,Van,4.8,Standard,Clear,Medium,17.9,1.48,1.54,0,0.24,Low Risk,Standard monitoring
ORD10335,WH-South,East Zone,14.2,Van,18.3,Standard,Clear,Low,54.8,1.05,1.05,0,0.24,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10084,WH-West,City Center,30.7,Van,26.9,Standard,Cloudy,Medium,20.4,1.74,1.77,0,0.235,Low Risk,Standard monitoring
ORD10137,WH-North,South Zone,5.1,Truck,28.6,Standard,Clear,Medium,35.4,0.78,0.75,0,0.235,Low Risk,Standard monitoring
ORD10497,WH-East,South Zone,18.1,Van,10.0,Standard,Rain,Medium,35.5,1.08,1.16,0,0.235,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10807,WH-West,South Zone,33.7,Bike,28.6,Standard,Clear,Low,8.0,1.85,1.84,0,0.23,Low Risk,Standard monitoring
ORD10999,WH-West,Suburban,16.6,Van,8.5,Standard,Clear,Medium,21.8,0.84,1.67,1,0.23,Low Risk,Standard monitoring
ORD10136,WH-North,South Zone,16.4,Van,12.0,Standard,Rain,Low,30.7,1.12,1.15,0,0.23,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10975,WH-West,West Zone,31.3,Van,8.8,High,Clear,Medium,48.1,1.64,1.7,0,0.225,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10699,WH-South,South Zone,33.7,Express,1.1,Standard,Cloudy,Medium,23.9,1.63,1.69,0,0.225,Low Risk,Standard monitoring
ORD10626,WH-South,West Zone,33.6,Express,14.7,High,Clear,Low,46.6,1.71,1.77,0,0.22,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10262,WH-South,Suburban,26.6,Van,27.5,Standard,Cloudy,Low,47.7,1.39,1.36,0,0.22,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10079,WH-East,Suburban,41.4,Bike,11.7,High,Clear,Low,29.8,2.05,2.12,0,0.22,Low Risk,Standard monitoring
ORD10392,WH-East,East Zone,5.8,Truck,15.3,Standard,Clear,Medium,24.3,0.59,0.58,0,0.215,Low Risk,Standard monitoring
ORD10025,WH-West,West Zone,32.3,Express,18.0,Standard,Clear,Medium,43.3,1.5,1.48,0,0.215,Low Risk,Standard monitoring
ORD10898,WH-West,West Zone,32.7,Express,14.8,Standard,Cloudy,Low,22.7,1.63,1.59,0,0.215,Low Risk,Standard monitoring
ORD10178,WH-East,City Center,25.7,Express,15.5,High,Clear,Medium,31.8,1.35,1.41,0,0.215,Low Risk,Standard monitoring
ORD10420,WH-South,West Zone,12.0,Van,21.4,High,Clear,Medium,43.7,1.0,1.04,0,0.21,Low Risk,Standard monitoring
ORD10791,WH-South,Suburban,28.4,Truck,4.5,Standard,Cloudy,Medium,17.2,1.57,1.63,0,0.21,Low Risk,Standard monitoring
ORD10747,WH-East,South Zone,12.1,Bike,1.6,Standard,Rain,Low,45.1,0.98,1.01,0,0.21,Low Risk,Standard monitoring | Add weather-related time buffer | Review warehouse processing bottleneck
ORD10359,WH-North,South Zone,10.3,Van,15.5,High,Rain,Medium,21.6,0.96,0.91,0,0.21,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10917,WH-South,South Zone,15.2,Van,18.9,Standard,Cloudy,Medium,43.2,0.94,0.98,0,0.205,Low Risk,Standard monitoring
ORD10176,WH-South,North Zone,26.7,Bike,21.7,Standard,Cloudy,Low,37.1,1.28,1.27,0,0.205,Low Risk,Standard monitoring
ORD10064,WH-North,Suburban,6.6,Van,5.0,Standard,Cloudy,Low,10.0,0.6,0.55,0,0.205,Low Risk,Standard monitoring
ORD10265,WH-East,South Zone,17.0,Van,29.7,Standard,Rain,Low,32.9,0.97,1.01,0,0.2,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10122,WH-North,North Zone,28.0,Express,11.3,Standard,Clear,Medium,18.1,1.7,1.68,0,0.2,Low Risk,Standard monitoring
ORD10883,WH-East,South Zone,11.9,Van,16.4,Standard,Cloudy,Medium,48.4,0.92,0.89,0,0.19,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10224,WH-West,West Zone,20.6,Truck,26.8,High,Cloudy,Medium,27.8,1.36,1.33,0,0.19,Low Risk,Standard monitoring
ORD10914,WH-South,Suburban,20.6,Van,5.9,High,Rain,Low,18.2,1.27,1.28,0,0.19,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10561,WH-West,South Zone,16.7,Van,3.1,High,Clear,Medium,62.5,1.19,1.17,0,0.19,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10228,WH-South,North Zone,2.7,Van,7.8,Standard,Clear,Medium,30.4,0.5,0.46,0,0.185,Low Risk,Standard monitoring
ORD10121,WH-West,East Zone,15.0,Van,8.0,High,Rain,Medium,23.2,1.07,1.14,0,0.185,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10227,WH-North,East Zone,22.3,Express,1.3,Urgent,Clear,Medium,30.2,1.23,1.18,0,0.185,Low Risk,Standard monitoring
ORD10619,WH-East,East Zone,4.2,Bike,13.2,Standard,Cloudy,Medium,52.0,0.89,0.91,0,0.185,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10161,WH-East,West Zone,23.7,Truck,21.8,Standard,Clear,Medium,30.1,1.06,1.02,0,0.185,Low Risk,Standard monitoring
ORD10589,WH-West,South Zone,14.8,Truck,14.6,High,Clear,Low,38.5,0.9,0.93,0,0.18,Low Risk,Standard monitoring
